110	-21,128000
220	-22,474989
330	-20,181189
440	-29,057367
550	-36,663048
661,473083	-40,284103
771,157837	-26,224777
881,515503	-40,729641
992,546082	-29,005211
1103,576660	-33,852482
1215,280151	-38,282356
1326,983643	-45,614216
1438,687134	-45,221275
1550,390625	-46,900433
1664,112854	-36,689335
1777,162170	-47,754108
1890,884399	-52,966587
2004,606628	-48,823410
2119,001770	-50,584774
2234,069824	-45,886742
