442,103577	-24,460415
884,207153	-14,711327
1326,310730	-17,064751
1769,760132	-21,912802
2212,536621	-19,451180
2654,640198	-19,077032
3096,070862	-22,747972
3543,557739	-29,676756
3985,661316	-32,942772
4421,035767	-33,288933
4863,139343	-31,950857
5309,953308	-32,900940
5755,421448	-38,962276
6196,852112	-42,507088
6638,955688	-45,829529
7080,386353	-50,908051
7522,489929	-54,773045
7963,247681	-57,989391
8405,351257	-60,778057
8847,454834	-62,992733
