0	0
1	29.268
2	58.537
3	87.805
4	117.073
5	146.341
6	175.610
7	204.878
8	234.146
9	263.415
10	292.683
11	321.951
12	351.220
13	380.488
14	409.756
15	439.024
16	468.293
17	497.561
18	526.829
19	556.098
20	585.366
21	614.634
22	643.902
23	673.171
24	702.440
25	731.707
26	760.976
27	790.244
28	819.512
29	848.780
30	878.049
31	907.317
32	936.585
33	965.854
34	995.122
35	1024.390
36	1053.659
37	1082.927
38	1112.195
39	1141.463
40	1170.732
